"sim","loss"
5013,5890165.886
5014,2010802.517
5015,9155307.219
5016,43969444.291
5017,11155753.722
5018,21972053.333
5019,17014151.468
5020,20382070.082
5021,25709682.934
5022,19917390.828
5023,13268469.2
5024,19348076.292
5025,13673474.735
5026,11375047.88
5027,11547734.32
5028,9083888.678
5029,2052567.976
5030,1718112
5031,21985818.305
5032,26338049.148
5033,24824341.696
5034,13563537.914
5035,32729135.795
5036,8852312.194
5037,1646192
5038,6278064.552
5039,2520352.678
5040,5388887.24
5041,19124036.493
5042,1438959.004
5043,39287258.053
5044,6926085.768
5045,7276511.3
5046,8918718.799
5047,12219548.435
5048,5591768.435
5049,12473635.357
5050,36342373.838
5051,40424785.356
5052,2129222
5053,25362445.603
5054,60762326.236
5055,750887
5056,11982657.644
5057,14832361.228
5058,1986056
5059,40195406.44
5060,42156014.79
5061,5155987
5062,9923277.564
5063,1354387.58
5064,3671832.951
5065,27867609.918
5066,6912940.711
5067,24123014.913
5068,3618418.451
5069,42411415.584
5070,1097957
5071,21600356.697
5072,6123134.14
5073,32199440.876
5074,1861682.58
5075,6263047.852
5076,8421300.003
5077,3555387.499
5078,15897350.725
5079,0
5080,30886808.907
5081,29664572.161
5082,1092454
5083,12268445.455
5084,339864
5085,19675966.067
5086,19508131.86
5087,2630243.751
5088,1358656
5089,3710553.219
5090,6828041
5091,5643754.432
5092,18943866.981
5093,14823945.129
5094,27407715.377
5095,4853757.448
5096,17077895.948
5097,12769068.656
5098,25230102.344
5099,7961179.552
5100,11195197.942
5101,8646634
5102,5591768.435
5103,1501851.451
5104,25666237.764
5105,160225
5106,18008764.406
5107,7777718.146
5108,6310057
5109,8219457.646
5110,7725737
5111,25959420.901
5112,14141971.399
5113,9773025.141
5114,0
5115,750887
5116,3213743.751
5117,5284529
5118,347070
5119,22162129.192
5120,26344399.154
5121,16807157.933
5122,4246308.094
5123,12435727.142
5124,10187963.665
5125,7329846.55
5126,15743055.44
5127,0
5128,17069682.813
5129,4400384.92
5130,4106548.3
5131,27799419.379
5132,5611122.451
5133,30037343.896
5134,8186007.536
5135,962209
5136,2451827.517
5137,371547
5138,3541882.277
5139,11992818.401
5140,11611796.923
5141,29278905.77
5142,9503684.768
5143,3445471.552
5144,7048766.082
5145,13077634.13
5146,19069026.317
5147,5958212.852
5148,16009594.919
5149,8596810.716
5150,2989633.796
5151,7021581.886
5152,9278606.062
5153,7037029.886
5154,15649351.735
5155,28875206.672
5156,3072295.598
5157,4762046.836
5158,16298898.148
5159,32914414.513
5160,2546705
5161,12446854.642
5162,8188149.826
5163,39293707.463
5164,15517902.581
5165,1023815
5166,33222818.154
5167,19003081.578
5168,14811788.062
5169,15022110.982
5170,10527744.888
5171,36370158.308
5172,14394191.277
5173,7698288.024
5174,807000
5175,15198719.591
5176,3646523.427
5177,3350429.792
5178,5250140.406
5179,16480778.15
5180,29445409.245
5181,13882356.003
5182,8262709.826
5183,7262358.435
5184,1358186
5185,15045469.954
5186,1495122.552
5187,27770895.403
5188,7807241.462
5189,18732858.643
5190,6324750.062
5191,13270906.077
5192,9674186.614
5193,0
5194,15743518.056
5195,27694461.043
5196,13184543.292
5197,23117721.383
5198,42528312.486
5199,30375793.711
5200,20539800.786
5201,51805820.371
5202,11385473.467
5203,16288582.064
5204,5622182.334
5205,6997816.958
5206,24557738.328
5207,5931632.435
5208,10642652.362
5209,2030185
5210,7679137.642
5211,3412155.768
5212,0
5213,38637629.827
5214,19537956.55
5215,9583164.894
5216,37580791.993
5217,19716115.738
5218,37759153.365
5219,7378667
5220,1843340
5221,35114830.608
5222,8242441.062
5223,8398834.696
5224,6324750.062
5225,726516
5226,0
5227,13481503.678
5228,10554111.444
5229,38258673.786
5230,3412155.768
5231,2856289.552
5232,467674.048
5233,62566582.386
5234,6444318.594
5235,21560923.927
5236,0
5237,75132844.365
5238,25284781.23
5239,11669281.813
5240,0
5241,19369081.088
5242,22110580.267
5243,9758859.038
5244,48408043.195
5245,21649679.16
5246,2458097.248
5247,9497165.889
5248,6140357.996
5249,16377140.335
5250,36010331.279
5251,6732355.132
5252,19962563.647
5253,0
5254,19865893.631
5255,0
5256,11056344.41
5257,1646192
5258,5356745.219
5259,29323908.274
5260,26802573.207
5261,3770836.116
5262,5697855.303
5263,5026632.768
5264,11095768.663
5265,17867067.201
5266,18699811.082
5267,5412010.799
5268,7811553.303
5269,5769376.826
5270,22479608.673
5271,993681.894
5272,17610969.755
5273,15277647.551
5274,4384547.237
5275,1501851.451
5276,18747841.351
5277,65589439.038
5278,14287322.656
5279,11308435.726
5280,7679137.642
5281,10210930.85
5282,5547539.32
5283,10189354.109
5284,2576289.836
5285,24198388.003
5286,24393372.258
5287,7581488.829
5288,12584648.255
5289,14208239.068
5290,28933373.843
5291,25557357.104
5292,6558993.435
5293,12056677.987
5294,1452467.451
5295,15015648.927
5296,9713517.249
5297,4875966.88
5298,10664395.665
5299,24833629.495
5300,3196153.552
5301,29042158.952
5302,13997563.069
5303,14602915.178
5304,14600439.561
5305,25737332.203
5306,1646192
5307,7346732.003
5308,0
5309,7970942.062
5310,37007563.795
5311,347070
5312,0
5313,42032623.659
5314,11489912.2
5315,0
5316,7737264.068
5317,21518402.969
5318,25141142.736
5319,4944010.668
5320,22486426.285
5321,24492136.793
5322,16359639.578
5323,1544721.552
5324,9434963.466
5325,13143858.409
5326,1398057.451
5327,27373300.518
5328,9049205.99
5329,20295340.291
5330,0
5331,14596029.542
5332,13060180.065
5333,3623477.768
5334,4944386.712
5335,43268668.358
5336,1683115
5337,14744031.768
5338,8908372.865
5339,6062862.432
5340,21201443.884
5341,988593.248
5342,9082928.3
5343,23177305.916
5344,23193095.262
5345,27565501.891
5346,19207494.377
5347,8963215.92
5348,18324212.534
5349,37216803.987
5350,0
5351,6095116.768
5352,15495097.76
5353,4138671.768
5354,26630109.024
5355,6892649.303
5356,27023332.872
5357,7276511.3
5358,1234294.5
5359,11350174.888
5360,7883365.642
5361,160225
5362,11394021.378
5363,0
5364,13455906.452
5365,18674465.78
5366,7882008
5367,5862241.58
5368,7434604.55
5369,8368542
5370,298397.451
5371,15251080.629
5372,1354387.58
5373,3734103.768
5374,46241907.326
5375,23251823.255
5376,3982104.826
5377,4833532.14
5378,1683115
5379,5573543.348
5380,1154070
5381,16157049.206
5382,12911472.888
5383,3412155.768
5384,34861501.199
5385,16013051.323
5386,49749390.698
5387,0
5388,5751993.435
5389,11266452.735
5390,26464960.803
5391,5808255
5392,1379215
5393,17281626.34
5394,160225
5395,2291602.517
5396,13775074.551
5397,9889886.339
5398,23268706.949
5399,23117856.174
5400,1173174.552
5401,49221047.19
5402,6451622
5403,1806417
5404,27048760.948
5405,2546484.003
5406,33197568.619
5407,10396119.493
5408,20695337.369
5409,2563277.171
5410,3332051.3
5411,20183662.529
5412,15755123.062
5413,7320047.971
5414,3799313.697
5415,27033132.773
5416,7401385.73
5417,0
5418,4757602.874
5419,2543168.3
5420,8297431.751
5421,6114469.081
5422,11621267.345
5423,6746551.006
5424,20620409.265
5425,0
5426,0
5427,37367848.489
5428,2335162.003
5429,15095451.242
5430,10592918.712
5431,14255276.441
5432,1646192
5433,27485851.567
5434,10379134.534
5435,12425250.845
5436,9832281.023
5437,12297603.86
5438,23897511.796
5439,12237958.695
5440,6126830.58
5441,7306934.723
5442,17023376.112
5443,23623254.486
5444,9325976.784
5445,13844943.458
5446,0
5447,8935457.062
5448,4066302.3
5449,27665159.183
5450,0
5451,35743595.295
5452,33905674.804
5453,10518371.58
5454,3032162.826
5455,30772032.582
5456,10658084.852
5457,0
5458,14133524.891
5459,30725954.527
5460,17007629.693
5461,12992666.958
5462,33919742.519
5463,4799849.25
5464,14315341.497
5465,10833117.378
5466,10349896.427
5467,11387590.929
5468,863590
5469,5397253.219
5470,6597450.031
5471,15063034.29
5472,1368605.408
5473,14561500.248
5474,8365753.513
5475,15826240.629
5476,0
5477,7566485.013
5478,11711066.578
5479,21318179.629
5480,14241457.162
5481,58794445.267
5482,3111243.186
5483,5374541.765
5484,10724825.837
5485,20547656.966
5486,11291228.311
5487,9699202.623
5488,6324750.062
5489,16418110.203
5490,3246871.451
5491,25957208.928
5492,38073064.23
5493,14457684.862
5494,15227444.261
5495,40325014.787
5496,8871488.575
5497,4944665
5498,35497806.659
5499,7190849.747
5500,19659556.616
5501,9963612.229
5502,14526019.481
5503,0
5504,1097957
5505,6662518
5506,807000
5507,4679867.996
5508,7462278.44
5509,15881849.799
5510,15239654.364
5511,18351051.512
5512,22550654.853
5513,17099980.292
5514,4198327.552
5515,18901747.817
5516,12922200.093
5517,7276511.3
5518,2331846.3
5519,31134004.625
5520,14843037.391
5521,17024694.47
5522,21080198.774
5523,13767816.516
5524,2853440.3
5525,3779372.3
5526,6171009.126
5527,39682955.419
5528,20596857.112
5529,1258182
5530,0
5531,23462566.396
5532,17716655.604
5533,9233754.503
5534,3406758.3
5535,11092239.817
5536,22186697.733
5537,13929965.204
5538,6142954.435
5539,6464909.552
5540,0
5541,14132598.31
5542,12802823.339
5543,26108786.145
5544,2954356.207
5545,18922238.236
5546,9578836.826
5547,0
5548,22160710.503
5549,38853769.155
5550,15545880.161
5551,0
5552,21636448.727
5553,18649510.541
5554,5862141.826
5555,14565933.448
5556,0
5557,13172076.678
5558,4749242.3
5559,14514471.735
5560,6795142.826
5561,16419425.362
5562,16385571.451
5563,211322
5564,11036793.824
5565,4756523.378
5566,8435450.277
5567,29274817.088
5568,16048404.743
5569,7293226.015
5570,16516333.192
5571,35357469.943
5572,10921297.334
5573,10089106.63
5574,23121830.269
5575,22547131.859
5576,9458172.516
5577,14519851.737
5578,6484975.062
5579,2107694
5580,1354387.58
5581,5915195.126
5582,3201135
5583,12469136.642
5584,1667678.24
5585,29828595.683
5586,16527300.906
5587,9676439.83
5588,19960033.167
5589,13530995.497
5590,26826100.042
5591,3226236
5592,10947457.559
5593,23269511.19
5594,4865871.726
5595,13290549.576
5596,25895066.489
5597,2230486.003
5598,4522887.906
5599,0
5600,21300953.853
5601,1776755.044
5602,20084661.646
5603,211322
5604,6133917.637
5605,27956435.137
5606,1701457.58
5607,3880493
5608,23970479.003
5609,15579290.439
5610,6505719
5611,17941837.771
5612,55746595.083
5613,12852104.732
5614,0
5615,6106652.451
5616,750887
5617,2527562.132
5618,13792517.189
5619,5121373.58
5620,15330850.615
5621,9374818.261
5622,3869085.079
5623,11225626.772
5624,9482286.414
5625,0
5626,20869564.307
5627,28337768.469
5628,21763306.912
5629,73942235.949
5630,17944458.45
5631,52155051.007
5632,27701339.042
5633,3759225.768
5634,18865652.287
5635,42327011.791
5636,30333702.652
5637,37255650.1
5638,16123028.813
5639,12888622.27
5640,211322
5641,16260984.851
5642,10822998.003
5643,26509811.584
5644,7923614.735
5645,11635621.262
5646,6165302
5647,119358869.594
5648,5727266.852
5649,14305026.9
5650,7951128.323
5651,5180432.692
5652,32899116.801
5653,8557344.129
5654,19764430.435
5655,76082404.599
5656,19496655.012
5657,6894412.451
5658,89884744.59
5659,12334951.83
5660,6933919.671
5661,19704330.458
5662,298397.451
5663,14145612.015
5664,6471468.435
5665,5302912.9
5666,13682684.945
5667,12767636.163
5668,10213980.3
5669,1354387.58
5670,6325118.003
5671,14446417.497
5672,3154687.003
5673,4986522.768
5674,11387186.495
5675,6241422.602
5676,24779130.686
5677,807000
5678,8154604.003
5679,9466163.826
5680,0
5681,4588530.031
5682,750887
5683,5524819.467
5684,25236528.326
5685,34215489.226
5686,10267083.55
5687,4984249.016
5688,26257327.559
5689,6813111.158
5690,3082733.3
5691,6324750.062
5692,8721829.062
5693,22218198.34
5694,17617505.292
5695,19912110.512
5696,0
5697,13288462.982
5698,8105426.008
5699,7286572.717
5700,13325292.154
5701,25242109.524
5702,6599361.711
5703,12487564.314
5704,25421309.678
5705,4954470.73
5706,10947123.847
5707,6024218.993
5708,3131387.451
5709,3017077
5710,20100926.867
5711,5050210.996
5712,11121013.88
5713,1074912
5714,47088753.992
5715,10113139.642
5716,15800534.854
5717,1471572.003
5718,0
5719,3017311.552
5720,3532251.826
5721,6214450.675
5722,0
5723,10262391.062
5724,2819366.552
5725,12010131.706
5726,0
5727,7022940.5
5728,0
5729,19050616.146
5730,3871646.517
5731,7003472.782
5732,17349230.484
5733,10847977.627
5734,4678354.826
5735,43033915.69
5736,6128635.126
5737,4174356.768
5738,33957433.729
5739,5139088.84
5740,2998973.552
5741,5817630.368
5742,0
5743,3413713.14
5744,25632404.163
5745,2589999.968
5746,39698277.239
5747,399116.424
5748,863590
5749,12957581.958
5750,36208556.468
5751,61101210.051
5752,12391452.174
5753,10649245.393
5754,1203454
5755,6664916.291
5756,11723983.097
5757,25502816.99
5758,19213041.999
5759,3192387.826
5760,5567045.424
5761,3620291
5762,8396275.98
5763,2849646
5764,9931189.062
5765,3032162.826
5766,12954836.302
5767,1182829
5768,8131274.304
5769,49363558.614
5770,6826235.348
5771,29471250.291
5772,6638261.3
5773,7029589.435
5774,32213060.498
5775,13179201.985
5776,8000898.045
5777,51469203.82
5778,53691553.734
5779,26127100.38
5780,10405424.322
5781,7870559
5782,406790.242
5783,866383
5784,211322
5785,23782506.903
5786,9442685.963
5787,11120271.658
5788,6596617.165
5789,18453801.594
5790,0
5791,8397230.348
5792,22353862.314
5793,211322
5794,6241334.857
5795,13706205.206
5796,38272522.914
5797,8169013.084
5798,12926395.457
5799,11351837.206
5800,1607909.503
5801,8517045.768
5802,298397.451
5803,5163726.768
5804,13989830.435
5805,3330560.277
5806,9313424.426
5807,11113040.836
5808,13401065.159
5809,8871448.735
5810,19867923.808
5811,4805430
5812,15718075.504
5813,31603444.771
5814,24371116.249
5815,13793821.604
5816,4648442.88
5817,5522438.031
5818,16258365.298
5819,31871218.142
5820,0
5821,5166960.951
5822,1105397.451
5823,9265409.432
5824,4085702.307
5825,1023815
5826,3124611
5827,2692489.543
5828,8801980.209
5829,12519971.195
5830,14165658.872
5831,6697165.886
5832,9052246.753
5833,12214965.755
5834,1246917.522
5835,80334530.575
5836,0
5837,26033896.193
5838,5591768.435
5839,5019947.331
5840,34712998.285
5841,14248450.771
5842,62112187.11
5843,0
5844,24753692.187
5845,4073174
5846,3437243.751
5847,23307974.845
5848,20728720.441
5849,7994842.594
5850,34071758.844
5851,11450265.236
5852,49556233.039
5853,13339551.861
5854,19532359
5855,20177545.123
5856,19487791.263
5857,7816184.88
5858,20303978.258
5859,2217977.58
5860,18273914.518
5861,5454915.087
5862,19266305.5
5863,12515847.497
5864,48451722.598
5865,13639732.168
5866,138220.962
5867,32871371.035
5868,1175973
5869,16219832.6
5870,10618348.3
5871,2036764.552
5872,4334966.58
5873,2036764.552
5874,4378464.216
5875,51884339.209
5876,3032162.826
5877,5637482.384
5878,4101055.3
5879,10955777.561
5880,19632006.551
5881,8656596.362
5882,669018
5883,40851254.938
5884,16523380.153
5885,9978318.841
5886,3016514.552
5887,5196751.208
5888,27375485.777
5889,3760218.939
5890,6724437.304
5891,22919462.952
5892,0
5893,1173174.552
5894,10496227.776
5895,6012031.826
5896,6455358.435
5897,5591768.435
5898,17371920.646
5899,7977535.093
5900,14801717.983
5901,16325567.67
5902,2775473.24
5903,16400232.065
5904,5890281.58
5905,160225
5906,661812
5907,14482724.971
5908,6644288.066
5909,10798255.78
5910,5385904.81
5911,18229090.625
5912,6211109.751
5913,7322461.821
5914,2022979
5915,11269415.062
5916,25921819.823
5917,0
5918,8623931.261
5919,14981205.113
5920,6117839.552
5921,23405067.983
5922,863590
5923,0
5924,28817657.215
5925,12617404.963
5926,2331846.3
5927,19177129.502
5928,5853273.378
5929,5712372.483
5930,16042325.842
5931,15861272.548
5932,59342564.28
5933,1161987.451
5934,5110805.384
5935,13645728.513
5936,17028511.025
5937,31037206.817
5938,21013310.458
5939,8392922.126
5940,12065653.867
5941,19612095.14
5942,12978149.476
5943,916294.588
5944,11024763.456
5945,5229445.866
5946,2968864.58
5947,4611349.3
5948,0
5949,23562163.088
5950,11699808.305
5951,28575766.039
5952,8871630.856
5953,3615179.451
5954,0
5955,3412155.768
5956,40823118.711
5957,14538869.735
5958,31363921.699
5959,16011534.897
5960,8063269.638
5961,5789776.782
5962,2469170.69
5963,34248334.71
5964,509719.451
5965,4103879.5
5966,13628726.428
5967,5622263.69
5968,7078322.303
5969,23628856.117
5970,3623477.768
5971,24892319.582
5972,1354387.58
5973,36635963.311
5974,12799949.549
5975,2075482.987
5976,26136020.804
5977,0
5978,18227997.564
5979,840121.536
5980,0
5981,9755564.439
5982,13052562.348
5983,767367
5984,2492071.3
5985,29152193.742
5986,26004634.847
5987,1452678.681
5988,18299294.756
5989,9003924.203
5990,8855556.243
5991,12847360.92
5992,0
5993,11745983.35
5994,9508397.42
5995,3192387.826
5996,26819432.091
5997,28856061.949
5998,5591768.435
5999,21885620.976
6000,14733337.095
6001,29671445.404
6002,6505271.872
6003,19351345.001
6004,20604537.635
6005,0
6006,40908151.402
6007,1883116.32
6008,17628529.075
6009,9278649.577
6010,18723857.632
6011,11058370.468
6012,21547887.487
6013,1646192
6014,10337728.549
6015,19096505.123
6016,1097957
6017,44191900.596
6018,863590
6019,7658149.614
6020,13258661.656
6021,5715007.654
6022,23974772.53
6023,18808778.439
6024,10832524.53
6025,34075152.573
6026,6324750.062
6027,0
6028,7789601.406
6029,3406758.3
6030,160225
6031,30531603.435
6032,13388090.5
6033,8466192.883
6034,35616812.088
6035,14617880.712
6036,6983660.795
6037,26210203.942
6038,0
6039,10298586.751
6040,17264904.942
6041,29886853.144
6042,2689554.031
6043,14425385.712
6044,8221434.271
6045,0
6046,12965485.859
6047,11002810.932
6048,29172471.899
6049,11061809.339
6050,825612.216
6051,29937119.864
6052,13597525.062
6053,54111792.364
6054,7062429.547
6055,11852228.023
6056,32631621.447
6057,22380881.8
6058,34707038.737
6059,10139820.128
6060,17919211.411
6061,0
6062,11939094.735
6063,2342980.828
6064,3781291.003
6065,11722918.023
6066,29992806.733
6067,7810522.132
6068,21326601.942
6069,0
6070,14934081.762
6071,3329307
6072,7434118.226
6073,6460023.69
6074,8438498.751
6075,9003924.203
6076,7379133
6077,347070
6078,5434581.58
6079,20348043.968
6080,1354387.58
6081,23597403.512
6082,18863888.483
6083,2809079.11
6084,16533690.39
6085,25170339.776
6086,6204373.277
6087,11769112.451
6088,4493233.88
6089,22371275.246
6090,8569455.406
6091,10824942.48
6092,15500833.533
6093,3525513.429
6094,13672891.447
6095,339864
6096,896711.536
6097,6321609
6098,9976462.862
6099,11970761.533
6100,13637346.011
6101,11045499.348
6102,9262567.3
6103,1587955
6104,5918731.826
6105,11249944.382
6106,7293026.771
6107,11690821.614
6108,6304337.451
6109,9720960.594
6110,51400876.581
6111,28731361.85
6112,5751665
6113,9467927.739
6114,160225
6115,45353845.347
6116,13181518.88
6117,32712499.818
6118,40850990.532
6119,8116709.3
6120,23704013.706
6121,19002642.584
6122,11003104.888
6123,5058347.768
6124,3095153.32
6125,29804925.137
6126,1796129.558
6127,5291735
6128,21131682.443
6129,18278587.569
6130,24401163.166
6131,3577074.552
6132,13221571.23
6133,4372475.39
6134,9454777.768
6135,7651726
6136,4944665
6137,1354387.58
6138,17828049.077
6139,34234785.306
6140,3469273
6141,46913757.892
6142,8248752.3
6143,967225
6144,6430520.233
6145,29537958.245
6146,6722893.444
6147,45394767.987
6148,13645558.533
6149,10272831.795
6150,26829695.223
6151,15762183.886
6152,6874162.76
6153,37865928.509
6154,39904567.315
6155,13435583.645
6156,19505998.654
6157,9948534.368
6158,4163042.768
6159,1977657
6160,9591488.888
6161,4075135.23
6162,4281815.552
6163,1513038.552
6164,20243983.704
6165,11382816.766
6166,12245797.683
6167,7679137.642
6168,31235491.181
6169,20689790.783
6170,0
6171,15342886.83
6172,20525379.268
6173,16531295.884
6174,8456598.128
6175,26958784.475
6176,21288841.303
6177,6698999.435
6178,5591768.435
6179,18561308.913
6180,3151091.708
6181,6014802.852
6182,41022327.093
6183,20475013.981
6184,9445743.937
6185,45175060.063
6186,17955245.14
6187,15390184.948
6188,298397.451
6189,8193603.19
6190,3235068
6191,14908772.435
6192,8140101.3
6193,9982617.208
6194,558392
6195,29719318.623
6196,28547325.788
6197,19708776.175
6198,6328620.32
6199,13987031.006
6200,13784985.791
6201,55204796.747
6202,22057538.691
6203,424435.424
6204,7970942.062
6205,11239298.345
6206,967225
6207,17743200.771
6208,16448207.062
6209,18131946.698
6210,3839162.826
6211,863590
6212,37515440.763
6213,4651884.852
6214,2331846.3
6215,11661245.926
6216,27071615.013
6217,12132800.378
6218,10506384.888
6219,13072537.65
6220,15935306.165
6221,26615251.427
6222,6930721
6223,11081412.209
6224,21759774.364
6225,33799774.3
6226,18716153.642
6227,15977844.93
6228,2678916.3
6229,5948279.357
6230,0
6231,0
6232,33984298.731
6233,11243713.667
6234,13964036.157
6235,14686527.056
6236,12228472.809
6237,8587766.62
6238,39940539.69
6239,17617951.476
6240,25791119.004
6241,71526934.938
6242,339864
6243,38877599.89
6244,16643972.519
6245,19563490.48
6246,12010429.531
6247,6627780
6248,14202981.24
6249,6176293.13
6250,20009263.692
6251,863590
6252,7663868.265
6253,4386550.406
6254,15600285.062
6255,14561176.644
6256,24438163.434
6257,13174673.466
6258,5255495.768
6259,14527834.136
6260,21570593.517
6261,21534230.377
6262,42446105.879
6263,12565913.228
6264,2261801.451
6265,5591768.435
6266,13274066.261
6267,33956188.53
6268,6618440.031
6269,5591768.435
6270,18539410.891
6271,3157450.372
6272,15433129.828
6273,22941869.258
6274,3412155.768
6275,1173174.552
6276,11604892.348
6277,26449520.059
6278,12153141.802
6279,1354387.58
6280,18735026.346
6281,20758979.93
6282,2265499.58
6283,750887
6284,1979013.345
6285,5193550.406
6286,12296947.063
6287,1354387.58
6288,5591768.435
6289,13043736.663
6290,4163042.768
6291,34641804.863
6292,26956862.147
6293,9655310.339
6294,3102432.5
6295,1683115
6296,0
6297,2509782
6298,1646192
6299,18740763.238
6300,19296032.3
6301,22473951.415
6302,27450676.447
6303,57229344.353
6304,5496020.826
6305,9779912.844
6306,0
6307,9215246.203
6308,15182187.948
6309,9516640.346
6310,0
6311,29910404.273
6312,10058928.421
6313,21170658.668
6314,1843340
6315,37748143.513
6316,298397.451
6317,29583967.602
6318,9171169.4
6319,6764119.08
6320,5143722.32
6321,1926568.968
6322,3032162.826
6323,15979146.48
6324,43006522.744
6325,11566029.807
6326,5250477.826
6327,9119851.3
6328,1494702
6329,807000
6330,13073134.11
6331,3896760.105
6332,6250229.003
6333,13903467.307
6334,5825039
6335,20407090.807
6336,6856376.317
6337,18675571.072
6338,2841565.751
6339,16591138.281
6340,0
6341,4374364.768
6342,6050062.451
6343,18079578.516
6344,38912417.27
6345,6847452.451
6346,3240357.583
6347,9686066.281
6348,5155987
6349,4683694.58
6350,23443414.113
6351,767367
6352,2434002
6353,5884228.332
6354,1023815
6355,6324750.062
6356,16196028.158
6357,37251885.578
6358,0
6359,0
6360,160225
6361,838907.451
6362,50602774.98
6363,15554586.759
6364,17243740.295
6365,16279017.506
6366,6533628.58
6367,56472293.38
6368,19139139.817
6369,11652279.849
6370,21088536.396
6371,50601369.311
6372,22427551.87
6373,11879742.654
6374,750887
6375,18694479.243
6376,6270537.435
6377,58037716.946
6378,10093096.826
6379,7127791.008
6380,27091803.8
6381,6664614.062
6382,18039602.76
6383,35423522.407
6384,3236679.8
6385,29945758.134
6386,19238401.123
6387,4750352.378
6388,19469970.743
6389,3588072
6390,7814593.112
6391,23481398.3
6392,0
6393,7555055.799
6394,9659942.826
6395,2114591.14
6396,1856284.451
6397,13819831.255
6398,17369726.299
6399,0
6400,2490115
6401,15791829.474
6402,4909986.708
6403,11743782.844
6404,4766543.348
6405,7918849.881
6406,21324894.029
6407,63680226.164
6408,1984024.451
6409,17821007.381
6410,9786903.093
6411,16793309.829
6412,19113784.017
6413,18094849.293
6414,12286965.339
6415,10666363.13
6416,20454923.06
6417,37716684.517
6418,12838545.062
6419,12341332.826
6420,15789073.737
6421,1354387.58
6422,0
6423,15054481.329
6424,6811338.362
6425,11875574.567
6426,5836236.424
6427,16916386.446
6428,1173174.552
6429,5890165.886
6430,3412155.768
6431,7356415
6432,21856942.447
6433,12033387.813
6434,27863857.317
6435,6561597.113
6436,15644255.356
6437,16284331.824
6438,2434002
6439,0
6440,5591768.435
6441,0
6442,4715277.826
6443,298397.451
6444,3623477.768
6445,3630851.826
6446,11325312.432
6447,11554558.1
6448,9329741.132
6449,0
6450,20541913.875
6451,8162107.935
6452,9879334.246
6453,2250039
6454,20721537.733
6455,4560643.638
6456,5280249.378
6457,13942160.568
6458,8211007.626
6459,16349434.564
6460,24784475.91
6461,12682860.46
6462,6622191.126
6463,25140086.598
6464,14598773.942
6465,5284529
6466,23570102.437
6467,7130463.277
6468,3032162.826
6469,3355661.3
6470,10504156.494
6471,16765946.85
6472,8508743.037
6473,36015438.908
6474,8011580.498
6475,16878309.844
6476,14533530.821
6477,4324266.26
6478,962209
6479,26016636.779
6480,2548569.598
6481,3412155.768
6482,13392722.987
6483,18942010.011
6484,44489787.785
6485,11563418.914
6486,15437093.172
6487,17328131.302
6488,0
6489,2200227.242
6490,6786606.11
6491,10660695.813
6492,27027834.112
6493,12214915.948
6494,10219042.093
6495,21600963.405
6496,5751665
6497,15242889.285
6498,0
6499,6732851
6500,21398680.328
6501,16292504.322
6502,6412735.348
6503,9810924.203
6504,0
6505,1054918.472
6506,2229193.23
6507,12182596.966
6508,9325329.642
6509,24065980.176
6510,21387307.957
6511,7390996.242
6512,28589102.537
6513,25438425.425
6514,4419266.23
6515,7145478.362
6516,2236285.031
6517,10182411.067
6518,736512
6519,25291924.337
6520,34998654.815
6521,13375841.13
6522,14655131.464
6523,4163042.768
6524,0
6525,6180622.317
6526,5491927.334
6527,14773423.74
6528,254394.81
6529,371547
6530,17331224.791
6531,298397.451
6532,16109398.836
6533,2649511.859
6534,750887
6535,7392274.056
6536,22629466.942
6537,18736472.798
6538,22012351.546
6539,1000978.048
6540,17765999.056
6541,8606342
6542,23036932.991
6543,12482345.088
6544,2397079
6545,7648776.396
6546,10465150.068
6547,29298731.953
6548,3412155.768
6549,1646192
6550,8616330.472
6551,16105629.574
6552,16979538.612
6553,21028853.93
6554,29486499.314
6555,7249448.242
6556,6627780
6557,13337903.335
6558,1497825.288
6559,15405981.277
6560,17478122.708
6561,13324604.893
6562,25907229.682
6563,13486656.747
6564,25064502.069
6565,21059008.502
6566,5715394.755
6567,4542209.446
6568,305491.81
6569,21703220.031
6570,4716919.782
6571,13254275.615
6572,14815997.268
6573,4919327.461
6574,11925606.239
6575,3032162.826
6576,4944665
6577,16803905.208
6578,10212856.483
6579,23412267.85
6580,8966601.987
6581,1734278.228
6582,15631446.362
6583,9814175
6584,9258076.3
6585,19999711.235
6586,7995340.062
6587,347070
6588,28277988.551
6589,4695535.768
6590,3839162.826
6591,339864
6592,46463086.247
6593,10171723.758
6594,17204445.195
6595,13773868.259
6596,9800522.681
6597,518544
6598,2333126
6599,317680
6600,12666681.098
6601,27252471.546
6602,18977725.589
6603,4575765.768
6604,6846505.736
6605,6125500.796
6606,15626895.265
6607,11267491.841
6608,10083975.83
6609,10346446.69
6610,12804977.962
6611,9340821.126
6612,22070865.002
6613,31307103.893
6614,5126712.163
6615,17637926.069
6616,12337968.05
6617,11566402.601
6618,2761629
6619,23306074.542
6620,0
6621,8526717.66
6622,31949570.672
6623,5695552
6624,9507514.599
6625,23059519.329
6626,0
6627,11633032.799
6628,4452080.768
6629,3886663.3
6630,60851399.363
6631,4491417.566
6632,8911801.513
6633,21718809.159
6634,17464684.133
6635,8573407.767
6636,0
6637,551186
6638,10581028.258
6639,37823325.85
6640,8007865.062
6641,79931861.664
6642,19649398.932
6643,15286708.261
6644,211322
